node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,Fitting Area Wear(mm^2)
23.61086025,18.19730921,12.06189778,12.53512682,4.79527243,9.095774575,21.06672136,11.14299809,8.731546088,10.77376639,5.914054535,10.04097021,20.47786945,2.714888264,2.012604944,3.42186914,1.64
21.17262265,19.40852198,15.57366162,8.398719223,7.905604428,8.276777902,18.93580691,11.1416765,9.935746733,10.89148928,7.993877486,10.34849349,20.31446046,5.500179685,2.308684852,6.224358911,1.64
24.37739809,16.13105977,13.8346747,5.297453876,9.504079063,9.215436195,19.70722736,9.933719253,8.731469889,10.61001303,8.023951099,9.260766741,17.27108688,3.307482829,2.102833376,7.049797551,1.64
23.88867321,16.29556841,11.28133364,8.859976023,7.276686192,9.330450839,22.42765446,11.59115238,7.082421116,9.72581596,6.890665019,9.71224375,17.5573671,3.687727853,2.605568287,5.701043228,1.64
21.16077751,15.31273251,7.915018171,13.40815312,5.822077317,9.196076458,21.82863876,11.93564235,7.71681627,11.18844365,6.799942381,9.583909954,18.3372692,4.52834839,2.391144204,2.787499472,1.65
23.85801345,14.09080476,10.35894217,14.36153982,4.910836223,7.302217995,22.40040202,9.826720261,5.991175197,10.5550348,5.514369619,9.453242748,17.98398687,4.750024103,1.916863548,3.339284041,1.65
25.58430531,15.55784472,10.40613643,11.13442442,4.886594235,6.086133998,20.98264425,8.994765204,5.775301,10.76531798,4.969932167,8.718532098,17.78638717,4.169555881,2.81989521,5.751252693,1.65
20.70835477,12.05965773,5.070861259,5.124435562,4.146213559,4.22135256,8.174635641,7.389502255,6.534027998,8.647123663,2.469252494,8.85695745,15.8580705,3.789958121,5.407601356,5.278578689,1.65
24.10736092,20.63383731,12.77508851,10.03353341,6.404783018,6.174743676,13.03127435,8.300655716,6.84890875,9.723183595,4.340520898,12.89531584,26.24799845,6.545733736,9.714249931,15.49854301,1.65
18.9695308,12.96674815,7.314305852,4.997544907,6.516644945,3.197101103,10.13045541,5.981606453,5.065048442,6.674895002,4.37512203,16.31530255,27.42668003,5.588596897,7.428811323,18.48209833,1.65
18.09056452,8.751834967,10.23549061,8.153319773,4.156966809,7.546853148,22.82039145,7.312685018,6.858537087,15.29842077,5.097899182,14.8170915,23.28437602,4.7470567,5.765295151,6.816512532,1.65
21.91494838,15.642398,12.12554452,11.93030445,6.143113111,6.329960251,18.05946073,8.376689263,6.801289829,13.67077073,5.255878984,10.64846615,14.57120562,6.952019862,5.269564984,6.530948735,1.65
21.29204515,16.92743951,8.516398619,11.15206968,8.16389428,7.501246154,20.1598238,7.200956364,5.379668693,10.72085445,5.422021604,9.281929268,10.51698151,5.721577944,4.501551926,3.231313811,1.65
24.86029436,14.20137356,12.01836769,9.863674137,9.052712356,9.148860389,19.98662841,6.54993892,4.862182848,10.98914714,5.542299496,9.376332404,11.2959314,6.251071616,3.424664585,2.721592592,1.65
23.75328607,13.53567157,10.14936474,8.711125965,6.976039801,9.041568855,20.21625686,7.125808486,4.935092104,11.7063301,5.936601682,7.862982697,12.05325678,7.263839272,3.710732251,2.982801053,1.65
25.6038431,15.83517479,11.28810291,11.92899457,4.079558479,7.66417215,22.89426284,6.345043076,5.677849736,9.977016605,4.979961546,7.617998211,13.24472262,8.89950136,3.703853861,3.677280059,1.65
26.41006058,14.9661312,14.28119613,14.56175889,3.996561604,6.746470778,18.36089108,7.067819239,5.874071833,11.83867609,5.250678586,6.769220641,11.79152582,7.920987164,3.110986286,3.766459786,1.65
23.30146685,15.84849737,16.43016624,10.52707344,6.359852866,7.67716825,16.02621946,7.039148975,6.996566552,10.21998838,5.384016852,8.456585379,11.3773066,6.372295953,3.791821948,2.497853373,1.65
24.42050314,17.57040884,11.61294581,7.65884086,7.317022132,8.521117183,17.79657758,6.751489717,5.744870037,11.18262323,5.084211626,9.135502626,10.6699184,6.016196829,3.979153445,3.900145934,1.65
23.01275374,14.16456516,8.154627945,9.697742642,7.620936593,9.420126835,17.34456324,7.415158347,5.705925175,11.71300767,4.519979247,8.021990891,10.93702031,5.416340976,4.120507321,2.726754134,1.65
24.92826901,13.44222016,7.463795105,12.29178574,6.021735638,8.99839932,21.77727347,7.146994947,6.27242746,11.18886218,5.208460141,7.341301716,10.61604143,4.885973532,4.688234114,2.802694379,1.65
25.36715557,15.01110352,12.31770739,11.53623523,3.761043716,8.153050761,19.53808016,5.466323875,5.618373397,12.74052247,5.157232884,5.983925059,12.08970461,5.007676293,4.181777919,2.421565287,1.65
25.15390981,16.7438844,11.68486167,14.19846532,3.250009669,7.261194515,19.01952244,6.792717005,4.741310056,12.18245297,5.485392521,6.773803309,12.67118673,4.806613091,4.33278216,2.656071439,1.65
24.72706419,20.23950931,11.90434581,12.23861545,5.481711853,6.028488565,18.782194,5.722472464,5.483108288,10.17327614,5.722313374,6.100306938,9.389869308,5.468116788,4.54166237,2.920202062,1.65
23.41681439,16.46580696,12.95619167,7.863160582,7.866575778,6.218823599,16.51480953,6.998853573,5.539391985,12.88467042,7.373897838,7.144211405,9.463096528,5.742194058,3.717278066,2.197113536,1.65
19.25056454,11.94613854,9.993616316,4.851492559,5.965174251,6.128119777,14.07886001,5.176200811,4.252298667,7.677704182,5.931418341,7.607478345,11.71321875,4.350226479,4.351550724,4.083102848,1.65
26.22594485,18.42243778,11.94825111,9.108820727,6.200385591,7.341455914,9.113658639,3.902812435,3.439922167,8.210527953,3.781522148,8.84607586,14.3330911,4.607219622,7.401124617,3.744639378,1.65
21.53771804,15.52091695,12.5517535,7.841519408,8.302565395,7.033146429,9.376891515,4.243843606,3.312070665,9.761126642,4.833844011,6.596773978,10.79340853,9.44140669,29.98323997,9.238253119,1.66
20.21552272,10.98179922,9.106581242,7.173108611,9.941417187,7.117237211,13.877899,4.485077811,3.441649073,10.15027532,4.869376327,7.086331881,10.12432756,10.68132299,40.80159497,11.35508659,1.66
19.08475157,9.144236037,6.319626814,5.46054997,6.111512106,5.628664551,8.311688148,3.533521743,2.324968382,6.897116143,3.61720508,10.99311851,20.19359257,5.00179009,9.775555716,4.549699881,1.66
19.84577943,10.51230163,8.26385161,12.02981055,8.789792506,7.823088492,29.22595719,9.852596852,7.810478519,17.03604549,8.398849063,11.60871823,16.93918382,5.607892365,8.99836393,7.126880359,1.66
23.99900515,15.47897121,15.11194712,8.224080604,11.9784748,8.401190223,19.06044103,6.508432133,6.481203643,11.71912458,8.574058171,12.70965802,20.60251555,3.863192469,1.982289647,3.678869932,1.66
22.80640539,12.79829866,14.26994986,6.951351521,9.924686054,8.140897932,21.9110349,6.463488697,5.480902426,9.407611625,7.560336613,10.4844887,19.13265237,3.687528554,2.130317556,4.528141575,1.66
26.20680385,16.30372137,12.03789,12.53932505,8.326538482,7.900508872,20.93131997,6.935693306,6.10561363,10.90775284,6.872360068,10.90845417,19.05921482,5.625709635,2.459525625,3.69136057,1.66
23.68435339,11.39277976,15.95238873,13.20119245,6.860482957,7.869022786,18.29961175,6.487980569,5.848015539,9.437373073,5.498424863,11.14706009,19.36242347,5.799262941,2.705306286,2.879588293,1.66
22.99165495,20.53338986,16.02365714,12.39639427,7.580606895,7.977213624,18.58828193,6.710157922,5.197306452,9.829354185,4.993476833,11.33986144,18.08495763,5.336471743,2.267552445,4.142678976,1.66
25.21673771,16.96319992,13.54297986,11.62986511,8.754487741,7.627574651,17.02314743,7.181542685,5.71984683,10.59523319,5.055847117,13.19835016,17.39862621,4.18032094,2.674715146,6.256980827,1.66
21.22434924,15.82826547,11.66871969,11.18193535,10.12773447,8.295203728,21.38652562,6.561648144,4.17479289,10.36447034,4.063771796,12.90377618,17.59965999,3.638433806,2.042097583,3.840990086,1.66
20.96134006,14.83300277,9.945288318,10.36413826,9.907930317,8.835663475,21.64110342,5.804734042,4.127677638,9.917755475,4.628130584,13.05790684,18.11319568,4.437008701,1.817957024,3.319231594,1.66
21.42581065,12.01651709,12.18175683,10.77996325,7.216963174,9.970653347,19.96404881,6.720599796,5.567836941,10.28949896,4.922677064,11.02729882,16.88686996,4.505721055,2.303616359,4.86137217,1.66
21.93356183,14.66072252,11.35255208,13.10929248,5.422730173,8.893340108,21.20840054,7.818508683,5.389631975,8.297524125,4.345186014,10.74945499,19.76068558,5.231806341,2.051906771,6.381370245,1.66
20.05024818,13.18920162,15.70633297,13.6372147,5.496934528,8.17715912,18.01969163,7.353944524,6.048836892,9.351873039,4.344389425,10.34355099,17.34347568,4.5177257,1.756464086,4.243545836,1.66
23.00445757,16.6921202,12.56009368,9.599738,6.625895437,8.14245111,17.75256935,8.622247963,6.807848908,9.400784911,4.492083832,11.38840463,18.50625529,4.771118688,1.790296634,2.884953726,1.66
20.98101646,14.02422494,17.31965734,7.09278077,7.775199404,9.770089897,18.31535485,8.431342387,6.029638848,8.989619223,3.916609181,12.20409961,17.527885,4.193149821,1.990340313,3.653347787,1.66
17.32137166,7.373464465,8.132218495,6.241405153,3.524109402,4.962499821,10.54054985,7.051819059,5.216948924,7.508799772,2.519891152,8.323717601,14.67155424,2.947435036,4.531720599,6.283881274,1.66
23.95332615,23.32355524,14.65904418,10.95842011,5.003850521,6.353738926,9.089888171,7.799590864,5.050773697,7.948450964,4.450199468,12.11881647,20.22037389,4.227439661,6.262327466,3.753329183,1.66
17.83191641,11.18608376,9.761705098,9.356508919,5.792516633,6.763579191,15.02147417,7.094836364,5.808280459,7.579562172,5.362230026,21.26739007,35.07404456,8.903830569,33.34905663,16.49840974,1.66
18.57957271,10.81172822,8.929568792,3.897104575,2.832977013,3.683653678,8.292777383,4.526584722,3.95856553,5.824178439,2.189393519,10.72094132,21.40363246,3.828818013,4.121235622,4.243429562,1.66
19.42192796,13.63062975,11.59065412,13.57898579,5.982892918,10.27642981,30.38568925,12.17473504,7.934540977,17.3256651,8.739505613,12.60239375,24.16973393,4.687556486,6.084901684,9.999958126,1.66
22.96710335,16.47636014,16.66401196,6.417734748,9.039300932,6.061245139,21.33138984,8.551624153,5.827554059,10.56738884,5.925929715,8.065077415,10.68992927,6.818293213,4.202799296,2.131875495,1.66
22.42244809,17.72573669,14.6581698,6.715043128,8.964001569,7.503688484,19.60414169,8.541704077,5.962052375,9.230587737,7.188757643,7.014082966,9.726200882,7.115189675,3.937032358,4.985600082,1.66
33.83203221,16.71979217,10.80251428,9.480175039,6.718911294,9.36204766,21.31743715,8.994864561,5.887213194,10.12714757,6.466855611,7.114100943,11.01072611,7.49011558,3.903889665,4.694760235,1.67
23.58873353,15.95451195,9.994285196,12.59881879,4.624874839,7.337110768,20.35959941,8.935463061,5.303228146,9.505812744,5.405355957,5.573549329,11.62841584,7.063536857,4.542510679,3.57308312,1.67
21.57673542,14.62721008,11.97375462,12.70968667,3.365089776,6.238307357,19.89807967,7.745805759,5.961990769,10.29154609,5.313409705,5.882438899,11.34068486,6.604128217,4.607273118,3.659326154,1.67
22.88221592,16.02316652,14.3439394,12.84310862,4.992332012,6.341553127,19.35469708,6.502630343,4.884527122,9.867116951,5.300868862,6.156103676,10.92075797,6.409277732,4.363119418,3.904774038,1.67
22.73802746,16.04455815,8.917561796,10.00948804,8.723917477,6.998894739,17.66758544,5.7928374,4.923521693,10.68826289,6.101773536,6.89287881,9.23416471,6.230584845,3.919298139,5.733988291,1.67
22.86635585,14.57680086,11.38368009,6.705063963,10.50417167,6.492752234,19.52660413,5.251601434,5.673277259,10.46708916,5.903128213,6.886036294,8.741705381,6.258910445,4.293435993,4.628444588,1.67
23.33792562,14.97511023,12.13847374,7.284884669,8.110512384,7.539563591,20.71527883,6.390228216,5.338336802,9.610862411,5.381940855,6.076789123,8.899306388,5.906958703,4.222765656,3.478573654,1.67
23.13882875,13.1873432,11.15953671,12.47039889,5.067923301,7.520751617,20.18179983,7.79025894,5.487178872,10.50292016,5.013379162,5.409377996,8.818411498,6.503245415,3.921175051,5.149664324,1.67
23.72763358,16.63886276,11.278342,14.62760626,4.230722294,7.082054132,18.93753769,7.387206085,5.27172765,9.476262911,4.362397482,5.528097747,10.54159857,5.954002691,4.518660268,5.48320736,1.67
26.44199108,18.69452024,11.99376338,12.47605347,4.498902296,6.831486204,17.28005855,6.684304951,4.815865351,11.0686613,4.335361952,7.682146257,9.362414477,6.20712839,4.71674315,3.871358239,1.67
27.15374021,25.40743731,13.51080913,13.01320425,12.80425603,6.214250218,9.975724973,4.439187454,4.391900742,6.729930933,3.795662847,8.425556862,15.21776011,4.770140167,11.14772864,5.43233004,1.67
18.7840416,10.31364008,8.122289744,5.018992537,5.169645274,5.185204588,9.615261736,3.742064917,3.906495786,5.360663895,2.708192685,12.81103969,22.57078753,3.796095806,3.591258176,4.889313402,1.67
19.08971596,14.675761,8.734128605,12.9761855,6.541132809,10.14436709,31.6051063,11.49427226,8.308927691,15.96529539,5.542126832,10.3128183,16.38980302,4.990534866,8.802253685,8.776362559,1.67
20.89773857,14.15337118,8.72694234,11.60031762,4.514846969,8.223397439,19.44855574,7.058939733,5.114487637,9.675044758,4.824420701,6.251904892,11.10707678,2.884467782,2.328601356,4.632032039,1.67
20.44083888,11.38905731,9.53286895,9.742295504,4.580737432,8.167961082,20.45028755,8.567119372,5.60249253,8.829430435,5.390792342,6.508195333,10.66891861,2.732334855,2.224224397,3.964970785,1.67
21.17680393,13.60560029,10.15431795,7.911648952,5.756856558,8.193176919,16.98895902,7.015506267,5.224807012,9.699030828,5.543030612,6.659148431,9.605753507,2.945880466,2.612932368,5.465677514,1.67
22.14566327,13.06394774,9.578541072,8.078736171,6.639223536,9.27655183,18.25475034,7.349618263,4.882669809,9.906530125,4.534716102,7.094827377,10.57430296,2.954323135,2.939622839,4.233024997,1.67
22.12455194,9.198430876,6.610909119,8.781939868,5.210298,9.136570616,20.99225559,7.126064445,4.59715274,9.190106057,4.29092124,7.29673636,11.0471241,2.844190029,2.366003975,3.191900683,1.67
21.452239,10.71732773,6.411747132,11.9964303,4.123859732,8.792303485,20.22594617,5.706768955,4.526883674,13.13252934,4.059333112,5.387415004,10.23274553,3.014123652,3.366346131,3.126038703,1.67
20.27055424,9.11525996,8.926482174,12.07270007,3.203832208,8.698469428,21.82726533,5.414069954,4.542196396,9.513775635,4.102706875,5.612869595,12.0283056,2.757608389,3.606201161,4.271457641,1.67
21.66701538,11.9790557,9.815436369,11.14766603,4.425004414,8.571870112,20.31856505,5.921311928,5.060751031,11.12161942,5.742946685,4.732060791,10.20100558,3.213821808,3.449453064,4.285640151,1.67
21.23008143,14.30048569,8.943130616,7.795417368,6.288125281,7.752887917,19.44509456,6.725180668,5.237816219,10.84542689,6.324845519,5.220111526,8.635069817,4.004214207,3.125716705,4.469435256,1.67
19.67062649,13.67541542,10.18276808,6.147469765,7.93308608,7.313372278,21.47634896,6.620266375,5.427781462,9.697686308,7.078556767,4.990023769,8.798845918,3.562256801,2.791213579,4.118103102,1.67
21.53761303,13.3681715,9.207770542,7.582428361,7.15755811,7.822538179,19.84020014,7.11382912,5.605556177,10.40443513,7.011682813,4.48414874,8.010541342,3.608885632,2.668385043,5.288862243,1.67
18.10789424,13.45484257,5.105915417,5.403318241,3.20762968,3.802693913,8.388332444,4.526680459,3.402173835,6.684337355,3.020542454,6.707285371,11.42366882,4.413323903,5.980879918,5.202446235,1.67
18.46680059,9.472829694,14.58447342,6.651323031,5.276874197,4.147967693,18.23072281,9.457654116,9.09871129,14.1848971,4.82079474,16.66830896,28.02038043,4.904121677,5.690961676,7.088658329,1.67
28.71703304,23.38219407,16.64967557,9.487191609,14.54157032,7.261984142,23.41810686,14.76415631,9.648908204,15.72667922,8.289954774,13.38312547,18.72697074,6.092058887,5.691082263,8.420495055,1.68
28.56300545,20.5423056,20.31815805,9.969935128,10.29984056,8.480049711,19.13474959,12.60612157,9.480621359,13.78750732,7.341879024,7.876609854,12.52677126,6.486898972,3.860401201,6.601320269,1.68
28.54538588,22.06036696,14.33122,15.3849567,6.584622397,7.41670963,20.59073073,13.14039703,8.811211124,15.12837455,6.82029053,7.175317922,13.14105409,7.752440069,5.057266682,3.828869003,1.68
29.43615875,21.71309854,20.77168674,16.06037619,6.158166726,6.795950255,17.77324463,14.59150184,9.150188505,12.14232882,4.790126502,7.815215412,13.38471165,5.939071604,3.91125117,5.825108983,1.68
30.76286116,23.85656229,18.04803196,11.99049151,7.767753313,6.379060534,16.06963768,14.49006451,9.820767933,15.24518873,5.789361559,8.468471811,12.74481309,5.967324348,4.417995767,7.838208165,1.68
30.15337266,21.52972982,15.49504023,11.66920338,9.294266117,6.541755114,19.70033592,14.71123851,9.575807677,12.371637,5.18021993,10.9910977,12.50696906,5.345333701,4.707804726,8.059212407,1.68
29.44420472,23.51773582,14.74646763,12.03598632,11.25621725,9.1089259,21.06343934,13.961128,10.16602606,14.4978971,6.501784148,10.80033524,11.33230837,5.122509267,3.416965674,5.670895853,1.68
30.07973357,18.95197302,18.43637746,10.12012133,9.567891508,8.169388252,22.37067704,14.48782216,9.876321771,13.30393822,7.164754651,9.934559761,13.44440569,5.800632106,3.660996714,4.974194784,1.68
30.39657925,21.87018633,16.61873319,11.70475611,6.795414481,8.018698025,24.32554163,14.84772524,9.688551666,13.27485199,6.888070448,9.732989374,13.81772515,6.66600199,3.913551247,7.017802733,1.68
35.54159625,22.18411844,22.88488328,16.73819652,5.821116446,7.438725532,20.99463691,17.24889092,10.25208836,15.08453079,6.96519653,8.945120792,13.97006089,6.958009585,3.491383448,7.151197272,1.68
30.80572397,23.15944992,18.82210679,14.19249992,6.60810697,6.65422297,19.6629327,17.60198354,10.78190635,13.80502415,6.195458885,8.820702392,13.08326005,8.248423405,3.914893851,5.769488392,1.68
30.58126847,20.90711873,20.81577397,9.095115717,8.979112321,7.783560006,21.23076054,16.24800366,12.37366723,14.41995705,6.751301163,10.6178979,12.93547421,8.619639089,4.064835463,4.048498147,1.68
34.92616665,21.67274341,13.8156438,8.865269571,10.1832348,10.58229371,20.17779892,17.6076921,13.67465172,13.49781943,5.565915985,11.35125012,13.67399052,7.418318058,3.658093151,5.214540331,1.68
32.58829773,19.71251931,11.62436077,12.84645604,9.046998001,11.17227228,23.23429892,20.71195209,13.57492169,13.10601878,5.755727106,10.42537255,14.4268548,6.873033596,4.792711742,4.977807432,1.68
34.46851012,20.92667303,11.97040898,13.28204482,5.409942024,8.240207347,22.15622007,18.74706199,13.28363258,14.42873088,5.188142689,9.568961191,15.58400206,6.766419953,3.907589847,4.405373701,1.68
29.92417175,18.56613771,14.99129187,14.40713958,4.27636346,7.331858065,22.28179639,18.54806612,12.02871802,15.28419397,5.068885025,7.930181733,17.36648361,7.070334291,3.142450721,3.733340824,1.68
34.03633742,24.04270025,14.05490021,15.38201245,4.878025759,6.751076694,21.04852768,19.66062646,13.08298843,13.24355313,5.504703378,7.74892548,14.8944883,7.129704578,4.201950862,3.236982708,1.68
33.23604909,19.8198029,17.03623315,11.55967989,8.305830368,5.079081597,22.24027304,18.47972643,12.12660976,14.99887463,6.77566427,8.728867399,14.07037226,7.577924025,3.868725065,5.304814252,1.68
22.20277633,12.32134534,8.855808766,5.352823193,4.847599212,4.005569753,17.73104769,14.46246625,11.88757547,9.054809451,3.710478351,9.04550963,14.37289296,6.296254623,5.963394829,7.24607542,1.68
32.56927367,21.71434624,15.22682879,8.618533465,6.999799492,8.960684164,17.75137171,16.91236687,9.47539562,10.42898618,3.799179796,10.53789601,16.73858737,6.653030486,7.735591919,5.478893585,1.68
23.42154163,11.70360341,10.46866251,10.62125831,6.091815285,6.0842157,17.33084711,15.8349751,9.746965053,11.92752688,5.089629988,6.26468826,10.45902893,13.49844184,29.24574621,31.99839789,1.68
21.6078933,11.30399729,9.12145224,7.542946944,8.435225801,6.810737433,17.57621792,15.57220417,8.082917163,12.23295583,4.997640631,6.255660953,8.766451443,14.59424147,39.44958343,23.85983295,1.68
20.31755317,11.21860291,7.393045613,7.170456855,10.18286954,7.718282903,18.40186032,14.9771136,11.54189049,14.07829372,4.752923366,6.878665603,8.588051019,14.8122107,42.54503793,8.565500406,1.68
21.69504141,11.93787011,6.501957328,8.817542303,9.865456981,6.379933596,19.92531666,15.12442324,9.635379435,11.9613171,3.658219754,6.399667863,9.174473757,14.39182667,42.31526056,11.81604821,1.68
21.22679667,11.47483102,7.609601935,11.12686971,8.908436849,5.307116602,20.38976814,14.83500091,9.612656925,11.62504779,3.849148081,6.119384758,10.82989464,13.99713332,36.11976769,33.62964894,1.68
21.05302484,10.94980844,7.460743417,11.4144219,7.552694466,3.923411201,17.15006765,14.57380856,8.668828703,11.7151318,4.387177786,6.526729805,12.33929391,12.39054964,18.52431737,38.50618216,1.68
20.28469926,9.994944006,7.604193276,7.025659775,5.701176988,5.039538901,20.07088428,15.03204526,8.945928994,13.1671432,4.209766232,11.74171759,18.78349918,4.36097523,4.530361532,9.091001691,1.69
22.72565764,12.73887564,13.3081381,11.75989343,7.507002906,8.028660285,26.01819801,17.11417903,11.6382802,14.03285782,6.401037631,11.88230745,19.5802794,6.743308671,4.926777233,11.05307672,1.69
22.68718678,19.61214144,11.69642705,13.82423,6.060959383,5.969733894,19.8066921,14.4382564,11.27505558,13.03330455,5.271333868,12.39709097,24.657489,6.573286777,3.254168671,7.031397507,1.69
20.96005022,15.93550357,13.74923996,12.6114251,7.272438234,5.491779155,20.16066426,13.19168124,8.497228267,12.10567599,4.153964828,14.68063252,23.05255035,6.018538041,3.39671709,3.962299389,1.69
22.89838964,18.34623769,14.16383786,9.882913856,9.775289089,7.363307833,19.36612466,14.79289689,8.410558037,13.29803163,4.084689036,14.31543552,22.39643213,5.72594638,2.749940666,2.816728934,1.69
20.9241992,15.35147326,9.950131131,11.73903125,10.16471738,7.343562575,20.18185236,12.13582893,6.641754651,13.56058414,4.236745057,16.28194997,23.15676467,5.737786959,3.278884829,3.919102154,1.69
22.96802311,16.49148263,9.436288269,10.8889817,9.307254533,7.655774859,25.20581819,11.60116719,8.210682428,11.93917819,4.530260274,17.61933155,23.91943207,4.300782277,2.936971964,4.314604771,1.69
22.7747628,17.69214367,14.33406863,10.46712937,6.898383339,8.368433683,22.69987871,11.86575136,7.905981469,13.49049545,4.787708245,14.24647321,23.66208637,4.635195226,2.442208262,3.777005278,1.69
22.14850785,19.37714956,13.54838595,13.88069516,5.06102262,7.996661462,22.96417558,11.70538617,7.475025554,11.50615853,5.870173194,13.67229208,24.45277681,4.065454859,2.198914991,2.116861173,1.69
30.90542967,18.81401303,17.2076262,15.09886169,5.446550854,7.06976745,19.68915113,13.43657387,7.702036436,12.21526629,6.118916116,12.75541612,22.2877197,4.338605088,2.590944463,2.434921735,1.69
21.68135801,20.23268636,15.66510501,8.463283065,7.084419072,6.852779572,18.96970724,13.06148666,7.279922254,12.82840356,5.785421445,14.09011175,21.23108117,5.220974499,2.610635618,2.487938326,1.69
22.44297029,20.88538805,15.8467123,8.016485588,7.894797872,8.457437856,20.11767468,10.25490478,7.564419317,11.60504736,5.171607758,13.86973404,21.74355169,5.228896684,2.448748994,3.452899202,1.69
31.95307413,16.69973478,9.367044384,9.792254777,7.879811476,9.959123397,18.74214795,9.591641898,6.732569788,12.4456198,5.606905155,12.96844185,20.00679778,5.290121628,2.278150766,2.894934577,1.69
22.03973608,15.33532463,10.42075744,12.52653438,6.531055517,9.413122963,19.60886924,8.314377248,6.152431026,10.89551369,5.021570251,12.35963233,20.56033402,5.823603375,2.439671557,2.247560214,1.69
22.77541768,16.55577212,12.08512478,13.25653161,3.310782677,9.144769782,19.24023815,7.767429621,5.311778294,10.70327444,4.362653922,11.68592244,21.48319454,5.532727039,2.90481531,1.761104506,1.69
24.54192643,13.97629782,12.99512189,13.76466309,3.44401796,8.961201679,17.50855463,6.315203346,6.477688505,10.34358451,5.68343618,11.49324851,22.77346257,5.033418656,2.858312889,2.897925504,1.69
24.18224803,19.42987047,12.33753052,11.54967004,6.090636884,8.573197873,17.53961169,6.794868175,6.352066757,9.467553344,6.924334862,11.24439818,22.42754594,5.038901823,2.410017225,4.807864205,1.69
25.07721246,18.1952996,19.11682127,7.017920182,10.44672171,8.241713167,17.89335142,8.175117941,5.821066761,9.640288637,9.224141035,11.86824471,23.38669051,5.118587188,2.730945394,4.337781286,1.69
29.53814498,17.08897726,13.00224833,5.116869869,6.396426326,6.621748171,18.01061767,8.051759725,6.713422217,8.159700647,6.928233692,10.95615384,19.36766406,5.060552372,4.168076639,4.436957079,1.69
25.25684803,20.98896206,13.52711963,7.281306565,5.682516281,4.001905035,10.75753805,4.94710837,5.099302333,8.118885209,2.985600049,13.50038551,22.70371666,5.67189358,6.742060631,6.706235559,1.69
25.17711042,24.65097948,12.99845064,8.751301961,7.355020628,5.947583061,12.64206686,6.684652386,5.30980943,10.16125252,4.819410466,21.51612254,34.80158765,10.33564611,24.71426056,10.75127215,1.69
26.04942533,17.23378465,10.04218355,9.067015413,7.549139404,5.902116765,12.32524698,8.243233032,5.445227651,8.75153606,3.504950474,22.58255243,37.86436838,11.90026337,31.17613766,15.38871965,1.69
20.90836254,11.94390336,7.542717618,5.576624504,4.404721529,3.358007611,7.285001785,4.677853971,3.632828912,5.328613787,3.742626058,14.48555525,27.23343219,5.606465956,3.815734338,8.324790035,1.69
22.00543701,12.62877507,11.55265065,10.49537864,7.033996743,8.513758234,26.64887247,9.582215542,8.161153639,13.83174423,7.94933584,17.0198518,28.70110691,6.313619191,6.250477259,10.37027618,1.69
33.38955964,22.44109392,14.87719841,15.2392616,4.352666271,6.410697084,17.8154488,8.201761474,6.325259957,10.91291582,5.312757441,7.694830824,12.09715345,7.14695204,4.085064957,3.891107523,1.69
24.92229978,24.55684837,16.0415265,10.62534472,4.922297212,6.493004058,15.18135747,7.963315709,5.827585522,10.92446772,4.747627833,8.143379979,11.72721323,7.165431876,5.314240081,3.004978967,1.69
25.93989115,22.27067626,11.67495812,10.80332928,6.805617933,6.625858085,18.55032265,8.49233054,5.489531878,10.65244786,4.71246257,9.563654054,9.839639125,5.565497795,4.414647634,2.899951473,1.69
28.79077287,20.51104904,10.40653416,10.58514933,9.255322286,6.341591614,17.01687533,8.228148284,5.529525626,10.31044666,4.647846583,9.934019372,9.347616763,5.226310177,3.974263471,3.631775778,1.69
26.56488779,18.148289,10.27521656,9.695113535,9.075515831,7.57028315,18.56160974,9.996564813,6.583526275,10.64689338,6.096962015,8.695639645,10.73431707,5.839720452,3.495941369,3.838648902,1.7
28.77873531,16.40499133,13.29680012,9.82658391,5.926857232,7.690620269,19.36129344,9.467379344,6.583832786,8.690599285,5.068388529,7.899649448,10.80020728,5.737842377,3.557549684,3.386991382,1.7
30.64523664,20.7798763,13.28587776,15.16355924,4.222911289,6.115604831,19.63373505,9.788729363,7.90713857,10.95574161,5.596207564,6.960480279,11.20425099,6.215896024,3.4957442,3.886808226,1.7
30.73483316,24.04119832,14.44475264,13.78519885,4.998208894,5.794955892,18.63689366,9.742106986,8.08789904,8.676812811,5.230911212,8.215267686,10.5987186,6.679236517,3.111608617,4.6034936,1.7
29.3413842,22.61520522,16.32683715,9.476032476,7.516006359,7.160178864,14.45592242,12.03416525,7.654968326,10.33137955,5.796416208,8.567179147,11.24220171,6.404887798,4.130116249,3.324871023,1.7
31.67926458,27.21291158,12.64738904,7.937774868,8.824136194,8.50998925,15.41142651,11.10245945,8.01466041,9.232271872,5.626084879,9.923068632,10.95161771,5.835202073,3.41542753,3.000215167,1.7
29.04133944,23.10763126,9.852839365,11.15752762,7.829333793,8.891045726,16.2861593,11.77409553,8.680185236,10.37606433,5.128559434,9.277381404,11.12180288,7.724762419,3.900223658,3.985294934,1.7
30.64292453,23.30093399,9.614101022,13.16796382,6.051894792,8.706141839,17.25620168,11.15163963,9.221437626,10.49367094,4.617289856,8.736148107,13.22920847,5.464605946,4.424699661,3.819901045,1.7
