,node1,node2,node12,node4,node6,node13,node3,node14,node7,node10
25,15.94882462,13.34976004,6.666636702999999,6.881475552,7.57677844,11.3449451,10.87510754,3.403580308,22.71006316,10.44935517
26,19.10989002,11.44528706,5.741179158,5.728440963,8.222758599999999,11.2311306,16.07797922,3.759379988,22.28607487,12.47335028
27,16.09087897,16.37768509,5.682435002999999,8.717613934,8.675838221,10.61646467,11.48667202,3.9120427760000003,24.70132357,11.75182401
28,14.9675296,11.30955992,6.630881819,12.06543671,8.390810282999999,12.7151129,17.65421375,3.7807092819999997,24.28828795,11.88213102
29,16.4299028,15.51663675,6.945858565,11.08058459,7.3785283129999995,13.47157468,15.25256344,3.7802228789999996,23.11293069,13.84511395
30,14.46027653,14.76061101,7.29543341,9.585650346,6.937523537000001,11.88618177,16.92939357,2.79475714,24.83568041,12.80882556
31,15.35420932,13.19532201,7.735540224,8.252764114,6.506019444,11.86073791,15.26593817,3.2897946869999997,22.84246432,13.32527271
32,15.13042034,12.79901385,8.021917792,5.978605742999999,6.556074045,11.28249361,12.99060834,3.8139961430000002,22.69900761,13.96232668
33,16.31578244,10.58738445,6.7974350470000005,6.2190253360000005,6.090900399,12.62149918,12.25084512,5.152238511,24.33927183,11.59556432
34,14.03492638,9.224492697999999,6.665284962,9.293730708,6.587101717,12.22110417,11.25106096,4.968396187,20.65641197,14.06763733
35,20.00067601,11.5071864,7.020773286,10.64449369,6.985547824,12.70177828,11.459583300000002,4.76727576,21.70175651,12.78409898
36,14.02756424,11.29649504,7.672658407999999,8.298824086,6.204411878999999,11.76227919,12.84749399,5.542532016,20.60117498,14.15172654
37,14.53588392,11.81250253,8.992383007,8.452941176,5.850464533999999,10.71786168,12.12772637,6.145124925,21.91675928,14.67844692
38,15.71916287,10.52873001,9.482107756,7.631136125,8.02720663,10.2687016,9.639289882,5.941470216,23.01412503,12.35960551
39,16.49750282,10.39606421,9.241821862,7.763902077000001,6.230553129,10.96670267,9.387746858,6.255610631000001,21.74147983,16.25096866
40,19.29923094,11.91337707,7.836833326,8.270039188,8.066218784,11.93537283,9.704208121,5.706311065,24.97620712,11.77969809
41,17.94548419,12.86761147,6.681443938999999,11.14176125,7.848934664,11.95534726,8.006311474,5.430698147,22.14012451,13.46792854
42,13.12294582,6.809647831,7.506953081,2.489484066,4.18881906,14.07538378,4.10425907,5.60323805,8.434997624,8.174585631
43,24.02011286,18.07524785,10.25602009,6.926247625,5.88641815,18.8870566,9.410375624,6.86796514,11.04893829,11.84007316
44,16.21272076,9.415753771,15.16150365,7.454522248,4.477757797,30.65865432,7.88930338,9.1127099,10.04732114,11.10244942
45,15.32743398,9.660947931,16.59792503,6.835123608,5.661565976,26.96711287,6.3387318310000005,10.52428626,9.964932545,9.788950748
46,15.77045138,9.555857293999999,17.34062334,7.00941009,5.883529681000001,29.27079277,4.920521205,7.067194377000001,10.13579631,9.634465683
47,13.96049767,10.20096345,17.99005515,6.333557578,5.64485755,30.298997399999998,4.7188846060000005,6.667423612,10.15007033,9.880098373
48,13.71723372,10.24620971,14.692768300000003,4.124071442,5.008334716,27.71141981,5.255523435,8.117623108,8.747510732,9.238410124
49,12.06371233,8.280343152,13.38652054,5.500687318,5.864750083,21.19707923,5.54222151,5.303722952,20.00075423,13.72086579
50,14.39589502,9.606424132999999,9.891797411,6.692496068,6.363420422000001,17.393166100000002,12.04502024,7.89300548,21.26825107,15.46457637
51,17.5692896,11.99932929,9.577613257000001,5.7666358970000005,7.645793547999999,16.4651511,8.705711941,9.131849868,23.36126706,12.41323937
52,16.58223913,8.544471465,8.583331019,10.14629095,7.6884426470000005,16.975223899999996,8.732970942,8.254746876,21.82144422,14.271500099999999
53,12.72361414,8.593631359,7.486887492999999,10.62018043,7.0974447529999996,16.91418579,7.91103921,7.902759867,24.12568988,13.38206473
54,13.13791371,9.561456968,9.604126565,9.706641888,5.967870832000001,17.38492457,11.29957017,6.977622534,23.52949792,13.71132265
55,18.052437899999997,10.24487322,10.17002026,9.140279703,6.566980712,16.09528357,7.834597695,5.957777178,23.12350783,18.02719573
56,13.302625599999999,10.31128252,11.18764853,6.502860012999999,6.33530814,13.83045004,7.608471978,5.189559802,24.43270482,14.65080689
57,14.90659949,10.62512684,8.987665763999999,5.278026348,5.984850956,14.30734895,9.150453617,5.453378946,22.67831636,16.90442283
58,15.64325402,8.417026021,7.62983595,7.631650162000001,6.488731036,14.50578871,10.20237827,5.842442769,23.56124935,15.32259472
59,16.37180187,11.01635427,7.329579431,10.83657672,6.074281037,13.59954827,9.20439094,5.813300676,23.25660394,14.21418358
60,17.73716667,12.79965419,8.60524753,10.79855092,6.37167407,15.52310244,11.470163699999999,5.727204888999999,20.10503467,15.14415267
61,21.45474764,12.12739912,9.56543628,7.940272557999999,5.819436465,12.78781159,9.794786159,5.500539558,21.59798508,12.90678933
62,17.1413947,13.92083719,9.994890983,7.801783177999999,5.589197305,12.55259251,9.263532727000001,4.244634456,20.86993172,14.82255753
63,17.36148461,10.797376,10.09726969,7.902954286,6.587871242,12.578645,7.406830195,4.221353685,22.64177602,11.58894601
64,17.11717936,11.866612400000001,8.585670771,7.242310396000001,6.205684273999999,14.856633800000003,8.606719027999999,4.837739218,22.63076018,13.84897768
65,18.85135799,14.09985305,8.39406569,9.593707148,6.454903167,14.24329853,9.912421687,5.373917833999999,21.81869542,12.15661355
66,17.34653973,9.391466787,7.217137445,5.602031001,4.348443275,13.47913409,7.1407564489999995,4.135563296,12.98159887,8.598850964
67,22.04139966,16.2876215,9.01814075,5.507736432000001,8.217838768,17.14677317,10.52476729,3.900736955,8.057173333,7.605615682000001
68,20.43999981,14.55201867,5.959733357999999,7.347024816,9.590453925,10.96730218,6.867696773,6.561970003,9.329531929,7.2035187910000005
69,20.8409836,14.008127700000001,5.121696896,9.645902751,8.099411191,9.765518548,6.951398636,6.1830256839999995,10.39661665,7.590250671000001
70,17.38540444,16.70149739,5.532016917000001,9.112406275,8.450073554,9.156459124,5.634755413,6.139133155,9.606338969,6.208329826
71,17.67295779,14.06809424,5.721568348,7.717060272,8.961296105,8.937790012,4.1594279730000006,6.124460053,10.8471511,6.47681997
72,16.80861562,13.87617263,10.8877488,3.666046459,4.44329712,21.83157399,4.635272672,3.646894718,7.569849586,4.731692252
73,15.5421948,12.96751318,6.778238588,11.7537686,9.637241062000001,14.06889226,10.32646758,3.882248475,28.38205229,16.65294838
74,23.44632275,21.85596929,6.425270293,6.813139483,9.186106735,13.09037552,12.56798646,3.843993923,21.61715736,9.872163156000001
75,20.97792903,17.78904625,6.4238763389999995,5.673924822,8.603715523,12.00271956,14.47491495,3.27310941,19.65349679,10.15897161
76,21.75419152,19.41072476,6.367182062,8.660307403,8.953134373,12.65660504,9.667277144,3.598512419,22.62823131,8.813213492000001
77,22.04697229,21.35285436,5.931164767,11.11998248,8.836094026,12.15453521,10.45970019,4.387426112,23.08167709,11.01074489
78,21.39672886,17.04490011,7.029250798,10.25651129,6.781012818,12.51612531,9.155906551000001,4.242131935,22.19545836,11.30981888
79,19.35884545,19.98434945,7.226881629,10.45693185,7.557663065,12.11657989,10.5732704,3.929962743,22.38100083,11.44696141
80,18.65484105,16.74789704,8.31716739,8.042009669,6.264881486,12.07061712,12.179838900000002,3.684936941,24.39957586,14.02914685
81,20.49193086,17.17229212,9.326456301,7.027245131,6.317241042999999,12.42391985,8.538631103,3.1866046530000003,27.817144300000002,11.64472103
82,20.98188593,13.86637812,7.550168289,7.2834918239999995,7.065370548,12.0442169,12.85867707,3.3697643389999996,27.10304987,12.94980427
83,18.84508451,13.80786543,7.181473415,9.983026731,6.42032696,12.47358751,10.5604851,3.6149772430000002,26.46579073,14.30482218
84,16.37951861,13.29946938,7.496738142000001,11.57168784,6.565052951,13.24413397,12.22892156,4.164066881,24.18105017,12.85453812
85,17.3139672,14.72169766,8.849081128,9.832883399,5.610915461,13.71324238,9.561925567000001,3.1290486160000004,22.7581288,11.96357014
86,16.30334643,12.55960834,10.10236026,8.978393106,5.700271111,13.03765102,8.946637188,3.2416526080000003,23.29146931,12.7608558
87,14.34575198,11.05032126,10.50326274,8.548336584,6.495880465,13.28991684,8.257307613,2.269278467,27.44804788,13.94133499
88,14.945090400000002,10.45935286,9.845198532000001,8.189429951000001,6.673838138,13.99673067,7.3353668889999994,2.500790937,27.04714119,11.81341016
89,11.73782494,5.408397961,9.814840527000001,3.86490941,3.417632349,16.44328708,6.722494707999999,3.9730889680000003,11.93707604,8.583374532999999
90,18.42310096,13.89978311,14.36414404,6.915756161,5.099382374,24.33135469,11.93486809,5.460757202000001,17.01936591,11.90316647
91,13.56030945,8.409069655,18.77950759,4.841959112,4.9487751069999995,37.06913125,6.238996676,6.474230098,16.98674523,9.672797272
92,14.08404498,7.0292789760000005,17.23854186,5.946014926,5.055046438,35.50416941,5.448602571,9.104905916,15.20296876,11.22484197
93,16.13782541,6.604655732,13.96140688,6.335980224,4.080811344,28.01660335,3.932312814,6.527596587000001,13.79027475,8.864722235
94,11.75891613,5.150052967,12.8024536,5.172152805,6.597263957000001,23.14358447,4.607450765,5.006696721,24.53424051,12.17279279
95,14.3722585,9.398888393,9.347275216,9.787642226000001,9.096105417,18.22744038,5.542040167000001,5.386658868,22.78361052,14.81154027
96,15.99255669,13.18792243,7.50780872,9.728597254,7.130496922000001,15.01316509,11.8128096,4.927836313,23.30763727,13.76235852
97,16.24685598,14.26067732,7.484252647999999,10.48472759,5.545035177000001,16.17384192,9.945513756,4.553480373,22.65066139,12.92046391
98,18.03645375,14.70850288,8.138270907,9.462839897,5.28839285,14.56010113,12.75240363,5.113341608,21.75536754,13.98853054
99,17.39379292,15.28681326,7.748998643999999,5.9566787770000005,6.585853836,12.40818522,10.78266195,5.015652353,22.750583300000002,11.47108802
100,17.12828457,10.73097781,6.960821671000001,5.835710427,7.468681612999999,12.06810644,11.72803355,4.943898029,21.22859952,13.68901313
101,19.74098971,12.71030178,6.597392022,9.173956098,8.240129165,14.25008815,11.08561207,5.943360931,22.63554921,11.89152988
102,16.95583515,10.69715009,6.6250980429999995,10.95663235,6.8524973760000005,14.936006699999998,9.153363392000001,6.416645706000001,21.37562725,12.50532694
103,17.14233764,13.31251535,8.318784343999999,11.38904719,5.9257258870000005,15.59290884,12.26219013,5.827091901,20.65179744,12.77636473
104,18.74549917,13.98662408,9.043557902,9.443330742,7.032793353,14.41314976,11.17068644,6.47505878,20.41224437,12.54632269
105,15.56908645,12.69007016,9.896610759,7.192899392999999,7.100721664,14.08457891,13.25326913,6.350100879,19.47538228,15.0311483
106,15.81015124,15.402043599999999,9.747810187,5.09281794,6.807744743,15.15134145,12.13044913,6.240708173,21.72967935,12.58560074
107,19.89915569,11.40666995,8.674358111,6.681684667000001,8.0109984,15.60054627,15.40455609,7.438997818,19.93107586,14.63231927
108,15.98533959,12.85955652,7.889057742,10.98616759,7.041328922999999,15.52859974,9.911443975,7.630264057000001,19.93429249,12.46358811
109,14.12788406,7.928918382999999,8.011315477,6.702409261000001,6.173786095,13.5519098,8.242262197,6.528020299,14.39743543,12.18646144
110,14.03375578,10.33439101,10.35992533,4.461969253,5.616965075,17.22093564,8.74723298,5.100443365,5.795974589,8.532136021
111,15.03062141,8.760519971,7.951261745,8.480226298,5.680850597,13.6716291,8.222524522999999,7.055193675,10.80199974,7.509221352000001
112,12.70648299,8.899864037,6.321975573,10.89797785,5.5714931420000005,10.54189159,6.928338758,8.538507683999999,11.58731425,9.580987899
113,12.41052251,7.10838753,9.194717642,5.702911608,5.432054353,17.75172527,8.668079957,4.5095832410000005,7.115949057999999,7.208768302999999
114,11.04906064,6.798113422,8.348263907,8.808926533,9.972893039,14.85738501,10.56142943,4.471321969,28.09785547,15.18810673
115,15.34961322,10.61544291,7.405270064,11.74777683,8.834835972999999,14.45177438,11.293665800000001,4.043452612,22.61268428,10.07028899
116,14.21188101,12.72699245,7.997607309,9.973348692,8.60086607,13.64965849,11.67578063,4.6876125989999995,19.00226548,12.53154482
117,20.17964173,14.58211489,9.125009573,6.701368884,9.469317281,11.80237217,10.4043472,4.1652218560000005,19.9909359,10.93168652
118,15.77182993,13.54603579,9.718460505,7.3153135229999995,10.7794579,12.25634855,8.919264682,3.846232726,19.10276145,12.7267172
119,15.49396451,12.56669514,8.336537106,11.0623289,11.24655109,12.20809986,9.7456269,3.787212839,20.93382393,11.41641399
120,15.95326368,13.9016766,7.885265587999999,10.85793402,9.499451178,15.06067979,9.080009387,3.960064115,22.3748467,11.33581376
121,16.96486567,10.960448,7.001491357000001,10.64548701,9.42324667,15.20201083,13.37458159,3.59725016,21.98582012,12.10327527
122,16.36454834,16.341644,7.862190078999999,10.429780300000001,9.129018612000001,15.13773436,10.12857416,2.6189889269999997,22.00953999,10.77914656
123,17.73787234,12.922059800000001,7.698249514,8.197105456000001,8.698821094,13.96626054,13.09241512,2.30172204,21.0318008,11.28872788
124,15.22001654,13.40301672,7.364239262999999,5.13278927,8.697735001,14.00590055,11.37776171,2.952266505,22.70042675,10.47717606
125,15.69433263,11.12681924,7.460638532999999,7.85192573,9.396835753,13.8925225,10.29718397,3.306593897,21.31312668,11.07760879
126,20.87738321,11.5890103,7.127055455,10.67904821,9.13182441,15.66976569,8.400694936,4.172896185,21.77811884,11.06507067
127,15.29274241,12.45277706,8.175710562,10.9499683,7.953820156,15.29051267,10.34459763,5.360029418,21.13207407,10.82223866
128,16.26743726,7.611733997999999,7.7759600529999995,5.378187585,5.0991671819999995,13.88239966,6.789911668999999,5.314955137,12.01135523,9.653721238
129,19.05009583,13.61032544,10.29962382,6.181942089,6.075729015,19.657557399999998,9.148722479,6.366293333,8.907202437999999,9.529847771
130,13.20378931,8.78165538,12.47860339,9.762585286,8.121757484,25.60705207,8.421825071,5.43313092,28.59334529,17.80422859
131,16.54169185,12.07775633,7.395373585,12.95520759,6.474831462999999,15.535523399999999,10.32576953,6.722158723,22.76066334,11.4542774
132,16.711458800000003,13.4281218,8.780062922,11.66976499,5.972061407999999,14.62808203,10.06615197,6.622443548,20.4643685,12.49874475
133,17.44663012,12.00745083,9.761279001,9.647125952,6.058728887999999,12.61232453,12.39937512,6.039534255,20.47247234,11.47726442
134,17.04933067,13.40070064,10.29238917,10.019131300000002,6.478268767,13.43529046,7.674998287999999,4.655656717,21.19949961,10.91106685
135,17.67524573,12.93525642,9.593629065,8.865443395,7.443097636,13.33283947,9.494013703,4.636857981,21.04061656,12.92068899
136,18.96230875,13.1250212,8.455813347000001,9.043880129,6.958612541,15.36017401,9.590476592,6.826484111,22.83692903,10.62142078
137,17.26473762,15.3337068,7.513210255,11.35876991,6.731186411,14.8658077,10.4755976,6.135083481000001,21.6685637,12.00197517
138,15.91856127,16.95285702,7.939851269,13.47498541,6.25377047,14.34954592,10.84159163,7.964789654,20.06009032,10.37345637
139,15.02691714,12.76915391,8.839076457,9.809858162000001,7.469523001000001,14.23350823,11.28999676,8.662437673,19.7198952,10.21102731
140,17.40838601,15.53477637,10.546175300000002,7.339255421,8.841058392,13.3986385,9.557479423,8.620500726,18.38613646,11.23971758
141,17.20528436,14.5949495,9.682078242000001,10.12230335,9.439593622,14.61627181,8.5956867,7.990323782000001,21.45016282,11.92932829
142,15.95486325,11.9753762,9.249364774,10.465144,8.065100975,15.67897951,8.961299411,7.8510411079999995,19.96036488,12.33247311
143,12.627661699999999,9.028483066,7.6041895760000005,5.486404149,4.065503576,14.03637075,5.58307089,4.725006578,8.694435644,6.422918974
144,20.12669972,17.89603262,9.917328252,8.560650967,13.64065285,18.46006674,7.172105462,6.554249077000001,7.662524671,6.043938807000001
145,12.87393459,8.470204861000001,11.13339256,4.63069236,4.147411516,19.81501034,5.614922689,4.369915491,6.6006422670000005,3.95661388
146,13.16922016,9.154254229,7.469184477000001,9.407616368,9.90901048,12.83621212,7.072359781,5.828261996,30.59085686,17.39563919
147,13.13364551,7.479597149,3.6550511930000003,7.175437905,8.166976391,6.8757648510000005,9.177244829,3.3531586769999997,21.25872796,10.02764725
148,12.65718002,7.6694724270000005,4.106109035,9.516616011,8.505582647,8.177777432000001,5.638254706000001,4.892557046,23.39017538,10.79745883
149,12.77788452,7.0370690289999995,4.71173156,10.92925586,8.106494412,8.59107182,6.481781357000001,3.662340664,23.41365962,11.30540322
150,12.79937606,8.444599412,5.161484219,9.91408407,7.231359769,8.196570947,6.025427595,4.137972683,22.78995595,10.73176206
151,14.361472599999999,8.763859716,6.400450971000001,9.487182848,6.576861737000001,7.564629235,8.903907197,3.6398151039999997,22.26366408,10.89617513
152,13.08330188,7.159383205,6.8697601960000005,6.743630802999999,5.873238375,7.484868743,7.303405126,4.125129898,21.76569089,10.31088482
153,14.87522605,8.387852417000001,5.762771158,6.488689562,5.690311687,7.545499307,7.706882043999999,3.8843961019999997,22.01910501,10.7122637
154,14.282650400000001,6.6741053610000005,4.891314669,7.21775131,5.929630324,8.717915538,5.982379625,4.282457804,22.88113428,11.06234168
155,13.55220315,5.698207205,5.354346904,10.33453473,6.799124624,8.848396012,7.240540514,5.06143318,23.71196485,11.1467896
156,13.93424997,7.035737587000001,6.0260833,10.07367762,6.957044415,8.307463175,7.234685774,4.351405918999999,23.46803079,12.60602275
157,13.97572275,8.057794915,7.844993122999999,9.191538914,6.160430923,8.420940657000001,6.9101034729999995,3.80241128,23.45842914,13.16648269
158,16.41327848,12.96103746,12.23866143,6.761405645,10.4957947,20.34579846,8.216602488,4.606705533,26.18948797,16.48843126
159,19.42922802,14.75147021,8.817223632000001,9.415718627999999,8.717007401,15.27956039,10.88164164,5.479140328,24.12248266,13.27189534
160,23.41924673,17.10380164,7.521561929,9.456486825,6.708575841,15.4620712,13.40267634,5.009554702,23.21436175,15.01273138
161,22.0631641,17.68307457,7.000594813999999,10.120361,6.405354668999999,15.15004432,13.511914,5.356881788,25.08997989,12.63188534
162,24.4576857,20.95597923,8.332668078,7.886808423,5.764972015,13.24511453,14.41091618,5.6361842829999995,23.922504699999998,14.85471351
163,24.27350222,21.92901468,9.248348285,5.1938546169999995,6.846184849,12.79700493,16.16558567,5.769398346,24.71877051,12.68839562
164,23.95036032,19.25086061,7.967858636,7.510496732000001,9.243099993,12.69989877,11.722451,5.0019589710000005,23.70647894,11.84416046
165,25.23477276,20.35145799,6.258929595,10.41388728,8.262332621,12.56915257,11.0486921,5.736394261,22.54693048,12.71924575
166,22.3487564,18.40745792,6.519148737999999,11.50990543,6.864787607999999,14.57338933,11.45582154,5.223401374,22.99316781,10.85378425
167,21.32385214,18.61866201,7.1394631120000005,10.82809722,5.872235407000001,12.43883256,12.93566141,4.2730397810000005,20.56323833,12.67217795
168,23.13535174,17.6283727,7.969226856000001,9.302370085,6.5188502470000005,12.06026641,12.73060379,4.043308975,21.22640604,11.70879311
169,21.7778858,20.11853697,8.380556978,6.805860054,6.987302103999999,11.20829377,10.56822004,4.037710615,23.39684263,13.38890038
170,23.68659953,19.21834248,7.540857911,5.805168247,6.790070496,10.89769021,11.43727876,4.1053911439999995,23.14010847,14.80445811
171,22.56724901,17.37239976,6.792707312999999,9.389823055,7.3459174339999995,13.00883076,10.79248536,5.078960049,24.51466399,13.45985002
172,23.30052022,20.01139044,6.5677509370000005,13.50187233,7.100375618999999,13.25126864,13.53368091,6.609918148999999,21.66827704,14.76319101
173,20.08651827,19.95806479,8.022874134,10.35475341,6.324396233,13.469377,13.23258793,6.424433065,21.52087941,14.78144643
174,22.58996665,20.07426899,8.688747023,9.295505217,6.392774522000001,11.15334977,12.53681647,6.3864833679999995,20.66744228,12.58694409
175,24.28287659,16.76651655,10.23025136,9.372501691,5.6275454289999995,12.659177,10.62999292,7.336445201,20.42607132,13.83553733
176,15.952964900000001,11.07919679,8.798316352999999,6.055907669,5.229049151,12.00725013,6.973250796,4.446977872,15.31378126,10.20803029
177,18.65626626,11.76338292,8.544327993,6.095601775,5.102135138,17.35977577,8.729521119,5.38188324,8.222333655,5.995306383
178,14.93130813,9.344145299,6.847709302,11.29575371,4.9020411589999995,11.66288632,6.77127646,7.6968242039999994,10.30195498,8.728498568
179,14.37598906,10.21682078,5.483855716,11.07595789,5.994042863,10.12467169,5.532443568,8.186251664,12.10769882,6.847149667
180,16.48716053,11.13467281,6.116596978,7.94882151,6.772153587999999,9.252089539,6.357835616,6.7525539629999995,11.09861265,8.398597265
181,17.7695717,11.77645354,6.697957698,5.502191525,7.659364377,8.82630501,6.568825436,6.63423195,13.31920877,7.8693065010000005
182,15.3893915,11.36355765,5.9638740089999995,5.992694641,8.233193933999999,9.154292255,6.036526467000001,8.286154509,13.93468829,8.113018073
183,17.85336191,8.345638399,5.0010004210000005,8.686404672,7.697245056,9.222163672,5.313086201,8.583432254,12.45152747,9.163242794
184,16.22150132,8.966574916,10.72513304,4.405338318,4.4805068939999995,20.27192844,4.544560468,3.4966246389999998,8.688859557,6.046955542
185,18.05523589,11.63213979,9.09245423,11.76143992,11.26711264,12.98342144,6.552045913,4.268746848999999,34.177028899999996,17.14965781
186,20.28377467,12.37405193,6.38293351,11.59636622,10.27869171,12.3235867,10.55639109,4.6687557019999995,24.47109677,13.474418900000002
187,24.715605800000002,16.95689786,6.657289156,11.9293956,9.650634659,11.92793688,10.42206866,4.822258604,24.54971471,12.50254748
188,18.19973123,17.172454000000002,6.223242589,7.978396071000001,9.421871477,11.89191159,10.80723225,4.660897138,23.96679268,12.53684331
189,18.42994478,13.92613345,7.22217309,5.657714075,8.988084537999999,11.97973535,10.59580198,4.81571459,23.40425754,11.83910053
190,27.12543132,15.22661203,6.521185931000001,7.682380966,10.14654307,11.82295747,10.11771712,6.312586457,24.5245593,10.89436905
191,21.5156517,16.91870249,7.268094204,11.72829557,10.21026478,13.09011333,9.426925014,6.347128166,24.10992708,11.98528624
192,19.3194552,18.30972567,6.6600816929999995,13.83606247,8.644688912000001,14.111544699999998,10.48717908,6.054906102,25.09426283,12.5966559
193,18.84827799,17.5989817,6.66209194,11.26879033,7.455134196,12.62850343,9.656010009,5.94519706,23.31592496,12.27372555
194,18.55975544,17.90000476,7.118949074,10.49003725,7.027340112999999,10.88736927,9.668184994,6.453026935,22.10236694,14.02179117
195,19.48773364,18.2498736,8.124508797,7.439406149,6.5090671470000006,11.71548719,8.678630816,4.55999966,24.72290809,12.02362759
196,19.07937281,15.302215099999998,8.17029175,6.042627682000001,6.476187918,11.30645886,9.634030569,4.465761131,24.11764587,13.22211724
197,19.39008636,12.93542759,6.917029203999999,8.970905966,7.442981437,12.15362426,9.264694207,6.3186682460000005,26.37524241,12.37382796
198,18.83273659,15.93984305,7.469397735,13.0138521,7.477110993999999,12.29045052,10.56911513,5.134519678,24.511049800000002,11.84447668
199,19.70300007,17.45760709,7.50894769,13.27437929,6.628472931,12.58798509,10.89744817,6.454936217999999,23.15633142,13.3192887
200,20.18928748,18.221146700000002,9.028815324,9.79864927,6.594834655,11.48071859,11.74918233,5.312281137,25.77714167,11.89282028
201,26.05705876,18.95263677,10.97897962,10.30506532,6.816683508,11.5260263,9.554322,4.59661954,24.52170936,14.69367826
202,20.22921299,15.15521549,9.206118025,7.736576706,6.676156239,11.26611417,9.596169897000001,5.976660325,23.79372232,11.8040106
203,18.44880525,12.94386164,8.353773988,5.818663037,3.32949612,14.8243247,4.807885356,5.0421472430000005,11.17352693,8.739599333
204,20.25912094,15.10661885,13.12171943,8.173000542,5.665654722999999,22.534940399999996,7.749700232,5.97158026,14.53488237,10.837795800000002
205,16.43140195,9.922514292999999,17.22290545,5.942915567999999,5.522142371,32.60316116,5.240634926,8.722558901000001,16.4217809,10.653639300000002
206,15.35421398,8.55965736,16.73887319,7.077647142000001,5.860651282,33.49436061,6.389276194,13.139540799999999,16.48234638,10.537659399999999
207,16.19594217,9.070485043,16.96381122,8.996164827000001,5.558891042000001,34.823510799999994,7.020624112999999,11.81241949,16.00998988,11.17333292
208,15.30989755,10.50499518,17.21759415,9.193144715,5.258697454,32.03003939,8.273384854,12.14015735,17.35890721,9.777055586
209,14.707070499999999,9.781300638,13.43679571,4.871848933,4.207641134,22.99502813,7.315934876,7.819318311,11.74631556,7.771530397
210,13.36219516,10.39978806,14.65019169,9.089942472999999,8.576395198,27.82818734,6.456305811,8.116840492,33.59966726,15.62760543
211,18.39496138,15.46182407,8.249371498,12.3473122,7.167591398,17.51914842,10.26281077,7.947434287999999,26.69412434,15.73615519
212,18.8553782,16.27667668,7.986713453999999,11.55816384,6.18643522,16.14266351,10.44823287,8.070042756,26.35042011,14.38715085
